item_id,timestamp,qty_sold
category1_05,2023-04-17,1
category1_05,2023-04-22,3
category1_05,2023-04-24,1
category1_05,2023-04-25,3
category1_05,2023-04-27,1
category1_05,2023-04-28,2
category1_05,2023-04-29,1
category1_05,2023-05-02,1
category1_05,2023-05-04,1
category1_05,2023-05-05,2
category1_05,2023-05-08,1
category1_05,2023-05-09,1
category1_05,2023-05-10,1
category1_05,2023-05-11,0
category1_05,2023-05-13,1
category1_05,2023-05-15,1
category1_05,2023-05-16,2
category1_05,2023-05-18,4
category1_05,2023-05-20,2
category1_05,2023-05-21,1
category1_05,2023-05-24,2
category1_05,2023-05-27,1
category1_05,2023-05-28,1
category1_05,2023-06-01,1
category1_05,2023-06-02,0
category1_05,2023-06-03,1
category1_05,2023-06-06,1
category1_05,2023-06-07,1
category1_05,2023-06-10,1
category1_05,2023-06-11,1
category1_05,2023-06-12,1
category1_05,2023-06-14,1
category1_05,2023-06-16,1
category1_05,2023-06-17,2
category1_05,2023-06-18,1
category1_05,2023-06-24,1
category1_05,2023-06-26,1
category1_05,2023-06-30,1
category1_05,2023-07-01,1
category1_05,2023-07-06,1
category1_05,2023-07-07,1
category1_05,2023-07-08,2
category1_05,2023-07-09,1
category1_05,2023-07-10,1
category1_05,2023-07-11,1
category1_05,2023-07-12,1
category1_05,2023-07-19,2
category1_05,2023-07-26,3
category1_05,2023-07-27,1
category1_05,2023-07-28,1
category1_05,2023-08-01,1
category1_05,2023-08-02,1
category1_05,2023-08-08,1
category1_05,2023-08-14,1
category1_05,2023-08-15,1
category1_05,2023-08-23,1
category1_05,2023-08-25,2
category1_05,2023-08-26,1
category1_05,2023-08-29,1
category1_05,2023-08-30,1
category1_05,2023-09-01,2
category1_05,2023-09-02,4
category1_05,2023-09-05,1
category1_05,2023-09-06,1
category1_05,2023-09-08,1
category1_05,2023-09-11,1
category1_05,2023-09-12,2
category1_05,2023-09-13,1
category1_05,2023-09-14,1
category1_05,2023-09-15,1
category1_05,2023-09-16,3
category1_05,2023-09-17,1
category1_05,2023-09-20,1
category1_05,2023-09-25,1
category1_05,2023-09-26,2
category1_05,2023-09-27,1
category1_05,2023-09-30,2
category1_05,2023-10-02,1
category1_05,2023-10-03,2
category1_05,2023-10-04,1
category1_05,2023-10-11,1
category1_05,2023-10-14,2
category1_05,2023-10-19,1
category1_05,2023-10-20,1
category1_05,2023-10-22,1
category1_05,2023-10-24,1
category1_05,2023-10-26,1
category1_05,2023-10-28,1
category1_05,2023-10-31,2
category1_05,2023-11-02,1
category1_05,2023-11-05,1
category1_05,2023-11-12,1
category1_05,2023-11-15,0
category1_05,2023-11-18,2
category1_05,2023-11-21,1
category1_05,2023-11-23,2
category1_05,2023-11-27,1
category1_05,2023-11-29,1
category1_05,2023-12-03,1
category1_05,2023-12-05,0
category1_05,2023-12-10,1
category1_05,2023-12-15,1
category1_05,2023-12-22,1
category1_05,2023-12-24,1
category1_05,2023-12-26,1
category1_05,2023-12-30,1
category1_05,2024-01-04,1
category1_05,2024-01-05,1
category1_05,2024-01-06,2
category1_05,2024-01-11,1
category1_05,2024-01-13,1
category1_05,2024-01-14,1
category1_05,2024-01-15,1
category1_05,2024-01-19,1
category1_05,2024-01-20,1
category1_05,2024-01-22,1
category1_05,2024-01-27,3
category1_05,2024-02-05,1
category1_05,2024-02-12,0
category1_05,2024-02-17,2
category1_05,2024-02-23,1
category1_05,2024-02-27,1
category1_05,2024-03-09,3
category1_05,2024-03-19,1
category1_05,2024-03-20,1
category1_05,2024-03-21,1
category1_05,2024-03-27,1
category1_05,2024-03-29,2
category1_05,2024-03-30,2
category1_05,2024-04-01,1
category1_05,2024-04-03,1
category1_05,2024-04-06,1
category1_05,2024-04-10,1
category1_05,2024-04-11,1
category1_05,2024-04-15,2
category1_05,2024-04-22,1
category1_05,2024-04-26,2
category1_05,2024-05-03,1
category1_05,2024-05-04,1
category1_05,2024-05-06,1
category1_05,2024-05-11,3
category1_05,2024-05-13,1
category1_05,2024-05-16,2
category1_05,2024-05-22,1
category1_05,2024-05-23,1
category1_05,2024-05-24,2
category1_05,2024-05-25,1
category1_05,2024-05-26,1
category1_05,2024-05-28,1
category1_05,2024-06-01,1
category1_05,2024-06-04,1
category1_05,2024-06-06,1
category1_05,2024-06-07,1
category1_05,2024-06-10,1
category1_05,2024-06-12,1
category1_05,2024-06-14,1
category1_05,2024-06-15,1
category1_05,2024-06-17,0
category1_05,2024-06-20,1
category1_05,2024-06-22,1
category1_05,2024-06-28,1
category1_05,2024-07-02,1
category1_05,2024-07-03,1
category1_05,2024-07-09,1
category1_05,2024-07-10,2
category1_05,2024-07-12,0
category1_05,2024-07-13,2
category1_05,2024-07-15,2
category1_05,2024-07-16,1
category1_05,2024-07-18,1
category1_05,2024-07-23,1
category1_05,2024-07-30,1
category1_05,2024-08-02,1
category1_05,2024-08-05,1
category1_05,2024-08-16,1
category1_05,2024-08-26,1
category1_05,2024-08-27,2
category1_05,2024-08-28,2
category1_05,2024-08-30,1
category1_05,2024-08-31,2
category1_05,2024-09-02,2
category1_05,2024-09-05,1
category1_05,2024-09-09,1
category1_05,2024-09-10,1
category1_05,2024-09-11,1
category1_05,2024-09-12,1
category1_05,2024-09-14,1
category1_05,2024-09-17,2
category1_05,2024-09-21,1
category1_05,2024-09-22,1
category1_05,2024-09-23,1
category1_05,2024-09-28,3
category1_05,2024-09-29,1
category1_05,2024-10-01,1
category1_05,2024-10-02,1
category1_05,2024-10-05,2
category1_05,2024-10-12,1
category1_05,2024-10-19,1
category1_05,2024-10-22,1
category1_05,2024-10-24,1
category1_05,2024-10-26,3
category1_05,2024-10-29,1
category1_05,2024-11-05,3
category1_05,2024-11-09,3
category1_05,2024-11-11,1
category1_05,2024-11-12,3
category1_05,2024-11-13,1
category1_05,2024-11-14,1
category1_05,2024-11-15,1
category1_05,2024-11-16,1
category1_05,2024-11-18,1
category1_05,2024-11-19,1
category1_05,2024-11-23,1
category1_05,2024-11-26,1
category1_05,2024-11-29,4
category1_05,2024-11-30,2
category1_05,2024-12-01,2
category1_05,2024-12-05,1
category1_05,2024-12-08,2
category1_05,2024-12-11,2
category1_05,2024-12-12,1
category1_05,2024-12-14,2
category1_05,2024-12-15,1
category1_05,2024-12-17,2
category1_05,2024-12-18,1
category1_05,2024-12-21,3
category1_05,2024-12-23,1
category1_05,2024-12-27,1
category1_05,2024-12-28,1
category1_05,2024-12-29,1
category1_05,2024-12-30,1
category1_05,2024-12-31,1
category1_05,2025-01-04,1
category1_05,2025-01-06,1
category1_05,2025-01-13,1
category1_05,2025-01-15,2
category1_05,2025-01-19,1
category1_05,2025-01-22,1
category1_05,2025-01-25,2
category1_05,2025-01-27,1
category1_05,2025-01-28,1
category1_05,2025-01-29,2
category1_05,2025-02-08,1
category1_05,2025-02-19,1
category1_05,2025-02-22,1
category1_05,2025-02-25,1
category1_05,2025-03-03,1
category1_05,2025-03-04,1
category1_05,2025-03-05,0
category1_05,2025-03-06,1
category1_05,2025-03-07,1
category1_05,2025-03-08,2
category1_05,2025-03-11,1
category1_05,2025-03-13,2
category1_05,2025-03-15,1
category1_05,2025-03-16,1
category1_05,2025-03-20,1
category1_05,2025-03-22,2
category1_05,2025-03-25,1
category1_05,2025-03-29,4
category1_05,2025-04-01,1
category1_05,2025-04-04,1
category1_05,2025-04-05,2
category1_05,2025-04-10,1
category1_05,2025-04-29,2
category1_05,2025-04-30,1
category1_05,2025-05-02,1
category1_05,2025-05-06,3
category1_05,2025-05-08,1
category1_05,2025-05-10,1
category1_05,2025-05-11,1
category1_05,2025-05-13,1
category1_05,2025-05-14,2
category1_05,2025-05-16,1
category1_05,2025-05-17,1
category1_05,2025-05-22,1
category1_05,2025-05-23,1
category1_05,2025-05-24,2
category1_05,2025-05-25,1
category1_05,2025-05-28,1
category1_05,2025-05-30,2
category1_05,2025-06-07,1
category1_05,2025-06-09,1
category1_05,2025-06-16,1
category1_05,2025-06-18,1
category1_05,2025-06-21,2
category1_05,2025-06-24,1
category1_05,2025-06-25,1
category1_05,2025-06-26,1
category1_05,2025-06-29,1
category1_05,2025-06-30,3
category1_05,2025-07-01,1
category1_05,2025-07-08,1
category1_05,2025-07-09,1
category1_05,2025-07-10,4
category1_05,2025-07-11,1
category1_05,2025-07-12,1
category1_05,2025-07-14,1
category1_05,2025-07-17,1
category1_05,2025-07-19,2
category1_05,2025-07-22,2
category1_05,2025-07-23,2
category1_05,2025-07-27,1
category1_07,2023-08-04,1
category1_07,2023-09-13,1
category1_07,2023-09-25,1
category1_07,2023-10-14,1
category1_07,2023-10-20,1
category1_07,2023-10-30,1
category1_07,2023-11-21,1
category1_07,2023-11-23,1
category1_08,2021-02-01,4
category1_08,2021-02-02,1
category1_08,2021-02-03,1
category1_08,2021-02-04,1
category1_08,2021-02-05,1
category1_08,2021-02-06,11
category1_08,2021-02-07,3
category1_08,2021-02-08,2
category1_08,2021-02-09,0
category1_08,2021-02-10,3
category1_08,2021-02-11,1
category1_08,2021-02-12,1
category1_08,2021-02-13,1
category1_08,2021-02-14,2
category1_08,2021-02-17,1
category1_08,2021-02-18,1
category1_08,2021-02-19,1
category1_08,2021-02-20,1
category1_08,2021-02-21,0
category1_08,2021-02-23,1
category1_08,2021-02-24,3
category1_08,2021-02-25,1
category1_08,2021-02-26,5
category1_08,2021-02-27,6
category1_08,2021-02-28,1
category1_08,2021-03-01,1
category1_08,2021-03-02,4
category1_08,2021-03-03,4
category1_08,2021-03-04,2
category1_08,2021-03-05,4
category1_08,2021-03-06,6
category1_08,2021-03-08,4
category1_08,2021-03-09,3
category1_08,2021-03-10,4
category1_08,2021-03-11,5
category1_08,2021-03-12,3
category1_08,2021-03-13,4
category1_08,2021-03-16,2
category1_08,2021-03-17,1
category1_08,2021-03-18,4
category1_08,2021-03-19,9
category1_08,2021-05-07,0
category1_08,2021-05-19,5
category1_08,2021-05-20,5
category1_08,2021-05-21,10
category1_08,2021-05-22,17
category1_08,2021-05-23,2
category1_08,2021-05-24,13
category1_08,2021-05-25,5
category1_08,2021-05-26,9
category1_08,2021-05-27,9
category1_08,2021-05-28,6
category1_08,2021-05-29,22
category1_08,2021-05-30,3
category1_08,2021-05-31,3
category1_08,2021-06-01,6
category1_08,2021-06-02,4
category1_08,2021-06-03,7
category1_08,2021-06-04,3
category1_08,2021-06-05,10
category1_08,2021-06-06,3
category1_08,2021-06-07,7
category1_08,2021-06-08,6
category1_08,2021-06-09,5
category1_08,2021-06-10,7
category1_08,2021-06-11,9
category1_08,2021-06-12,21
category1_08,2021-06-13,2
category1_08,2021-06-14,2
category1_08,2021-06-15,12
category1_08,2021-06-16,5
category1_08,2021-06-17,9
category1_08,2021-06-18,10
category1_08,2021-06-19,19
category1_08,2021-06-20,3
category1_08,2021-06-21,5
category1_08,2021-06-22,3
category1_08,2021-06-23,6
category1_08,2021-06-24,2
category1_08,2021-06-25,15
category1_08,2021-06-26,14
category1_08,2021-06-27,3
category1_08,2021-06-28,9
category1_08,2021-06-29,2
category1_08,2021-06-30,3
category1_08,2021-07-01,10
category1_08,2021-07-02,8
category1_08,2021-07-03,19
category1_08,2021-07-04,21
category1_08,2021-07-05,5
category1_08,2021-07-06,5
category1_08,2021-07-07,5
category1_08,2021-07-08,6
category1_08,2021-07-09,5
category1_08,2021-07-10,15
category1_08,2021-07-11,13
category1_08,2021-07-12,4
category1_08,2021-07-13,4
category1_08,2021-07-14,5
category1_08,2021-07-15,3
category1_08,2021-07-16,7
category1_08,2021-07-17,14
category1_08,2021-07-18,1
category1_08,2021-07-19,18
category1_08,2021-07-20,12
category1_08,2021-07-21,8
category1_08,2021-07-22,8
category1_08,2021-07-23,11
category1_08,2021-07-24,29
category1_08,2021-07-25,7
category1_08,2021-07-26,10
category1_08,2021-07-27,11
category1_08,2021-07-28,12
category1_08,2021-07-29,5
category1_08,2021-07-30,5
category1_08,2021-07-31,10
category1_08,2021-08-01,6
category1_08,2021-08-02,8
category1_08,2021-08-03,7
category1_08,2021-08-04,8
category1_08,2021-08-05,2
category1_08,2021-08-06,12
category1_08,2021-08-07,5
category1_08,2021-08-08,3
category1_08,2021-08-09,6
category1_08,2021-08-10,4
category1_08,2021-08-11,7
category1_08,2021-08-12,6
category1_08,2021-08-13,6
category1_08,2021-08-14,13
category1_08,2021-08-15,1
category1_08,2021-08-16,3
category1_08,2021-08-17,8
category1_08,2021-08-18,4
category1_08,2021-08-19,5
category1_08,2021-08-20,2
category1_08,2021-08-21,11
category1_08,2021-08-23,3
category1_08,2021-08-24,7
category1_08,2021-08-25,6
category1_08,2021-08-26,6
category1_08,2021-08-27,2
category1_08,2021-08-28,6
category1_08,2021-08-29,2
category1_08,2021-08-30,3
category1_08,2021-08-31,1
category1_08,2021-09-01,4
category1_08,2021-09-02,16
category1_08,2021-09-03,8
category1_08,2021-09-04,8
category1_08,2021-09-05,4
category1_08,2021-09-06,6
category1_08,2021-09-07,4
category1_08,2021-09-08,8
category1_08,2021-09-09,4
category1_08,2021-09-10,10
category1_08,2021-09-11,22
category1_08,2021-09-12,4
category1_08,2021-09-13,7
category1_08,2021-09-14,6
category1_08,2021-09-15,4
category1_08,2021-09-16,8
category1_08,2021-09-17,11
category1_08,2021-09-18,10
category1_08,2021-09-19,6
category1_08,2021-09-20,4
category1_08,2021-09-21,4
category1_08,2021-09-22,5
category1_08,2021-09-23,10
category1_08,2021-09-24,7
category1_08,2021-09-25,15
category1_08,2021-09-26,3
category1_08,2021-09-27,6
category1_08,2021-09-28,2
category1_08,2021-09-29,2
category1_08,2021-09-30,3
category1_08,2021-10-01,6
category1_08,2021-10-02,14
category1_08,2021-10-03,1
category1_08,2021-10-04,9
category1_08,2021-10-05,3
category1_08,2021-10-06,11
category1_08,2021-10-07,4
category1_08,2021-10-08,7
category1_08,2021-10-09,14
category1_08,2021-10-10,1
category1_08,2021-10-11,2
category1_08,2021-10-12,4
category1_08,2021-10-13,6
category1_08,2021-10-14,8
category1_08,2021-10-15,5
category1_08,2021-10-16,7
category1_08,2021-10-17,3
category1_08,2021-10-18,6
category1_08,2021-10-19,7
category1_08,2021-10-20,0
category1_08,2021-10-21,6
category1_08,2021-10-22,6
category1_08,2021-10-23,8
category1_08,2021-10-25,3
category1_08,2021-10-26,6
category1_08,2021-10-27,3
category1_08,2021-10-28,5
category1_08,2021-10-29,10
category1_08,2021-10-30,15
category1_08,2021-10-31,2
category1_08,2021-11-01,3
category1_08,2021-11-02,6
category1_08,2021-11-03,3
category1_08,2021-11-04,6
category1_08,2021-11-05,2
category1_08,2021-11-06,5
category1_08,2021-11-07,2
category1_08,2021-11-08,5
category1_08,2021-11-09,6
category1_08,2021-11-10,3
category1_08,2021-11-11,2
category1_08,2021-11-12,1
category1_08,2021-11-13,8
category1_08,2021-11-14,6
category1_08,2021-11-15,5
category1_08,2021-11-16,3
category1_08,2021-11-17,1
category1_08,2021-11-18,2
category1_08,2021-11-19,5
category1_08,2021-11-20,7
category1_08,2021-11-21,1
category1_08,2021-11-22,6
category1_08,2021-11-23,2
category1_08,2021-11-24,3
category1_08,2021-11-25,9
category1_08,2021-11-26,12
category1_08,2021-11-27,8
category1_08,2021-11-29,1
category1_08,2021-12-01,3
category1_08,2021-12-02,13
category1_08,2021-12-03,6
category1_08,2021-12-04,9
category1_08,2021-12-05,5
category1_08,2021-12-06,6
category1_08,2021-12-07,2
category1_08,2021-12-08,9
category1_08,2021-12-09,6
category1_08,2021-12-10,10
category1_08,2021-12-11,18
category1_08,2021-12-12,8
category1_08,2021-12-13,6
category1_08,2021-12-14,9
category1_08,2021-12-15,15
category1_08,2021-12-16,7
category1_08,2021-12-17,17
category1_08,2021-12-18,25
category1_08,2021-12-19,12
category1_08,2021-12-20,19
category1_08,2021-12-21,17
category1_08,2021-12-22,10
category1_08,2021-12-23,14
category1_08,2021-12-24,19
category1_08,2021-12-26,1
category1_08,2021-12-27,7
category1_08,2021-12-28,7
category1_08,2021-12-29,3
category1_08,2021-12-30,4
category1_08,2021-12-31,8
category1_08,2022-01-02,2
category1_08,2022-01-03,4
category1_08,2022-01-04,11
category1_08,2022-01-05,10
category1_08,2022-01-06,1
category1_08,2022-01-07,5
category1_08,2022-01-08,5
category1_08,2022-01-09,3
category1_08,2022-01-10,1
category1_08,2022-01-11,3
category1_08,2022-01-12,2
category1_08,2022-01-13,10
category1_08,2022-01-14,10
category1_08,2022-01-15,6
category1_08,2022-01-16,2
category1_08,2022-01-17,9
category1_08,2022-01-18,1
category1_08,2022-01-19,0
category1_08,2022-01-20,1
category1_08,2022-01-21,2
category1_08,2022-01-22,4
category1_08,2022-01-23,4
category1_08,2022-01-24,1
category1_08,2022-01-25,1
category1_08,2022-01-26,9
category1_08,2022-01-27,2
category1_08,2022-01-28,5
category1_08,2022-01-29,8
category1_08,2022-01-30,1
category1_08,2022-01-31,2
category1_08,2022-02-01,1
category1_08,2022-02-02,6
category1_08,2022-02-03,2
category1_08,2022-02-04,9
category1_08,2022-02-05,5
category1_08,2022-02-07,5
category1_08,2022-02-10,5
category1_08,2022-02-11,5
category1_08,2022-02-12,8
category1_08,2022-02-13,5
category1_08,2022-02-14,4
category1_08,2022-02-15,6
category1_08,2022-02-16,2
category1_08,2022-02-17,2
category1_08,2022-02-18,6
category1_08,2022-02-19,10
category1_08,2022-02-20,6
category1_08,2022-02-21,1
category1_08,2022-02-22,1
category1_08,2022-02-23,4
category1_08,2022-02-24,1
category1_08,2022-02-25,7
category1_08,2022-02-26,2
category1_08,2022-02-28,2
category1_08,2022-03-01,3
category1_08,2022-03-02,2
category1_08,2022-03-03,8
category1_08,2022-03-04,7
category1_08,2022-03-05,7
category1_08,2022-03-06,4
category1_08,2022-03-07,1
category1_08,2022-03-08,3
category1_08,2022-03-09,1
category1_08,2022-03-10,3
category1_08,2022-03-11,5
category1_08,2022-03-12,7
category1_08,2022-03-13,1
category1_08,2022-03-14,1
category1_08,2022-03-15,5
category1_08,2022-03-16,6
category1_08,2022-03-17,6
category1_08,2022-03-18,2
category1_08,2022-03-19,14
category1_08,2022-03-20,6
category1_08,2022-03-21,6
category1_08,2022-03-22,4
category1_08,2022-03-23,3
category1_08,2022-03-24,8
category1_08,2022-03-25,12
category1_08,2022-03-26,14
category1_08,2022-03-27,3
category1_08,2022-03-28,14
category1_08,2022-03-29,3
category1_08,2022-03-30,6
category1_08,2022-03-31,6
category1_08,2022-04-01,4
category1_08,2022-04-02,11
category1_08,2022-04-03,12
category1_08,2022-04-04,14
category1_08,2022-04-05,7
category1_08,2022-04-06,1
category1_08,2022-04-07,8
category1_08,2022-04-08,3
category1_08,2022-04-09,14
category1_08,2022-04-11,4
category1_08,2022-04-12,3
category1_08,2022-04-13,10
category1_08,2022-04-14,8
category1_08,2022-04-15,3
category1_08,2022-04-16,9
category1_08,2022-04-17,1
category1_08,2022-04-18,8
category1_08,2022-04-19,11
category1_08,2022-04-20,9
category1_08,2022-04-21,11
category1_08,2022-04-22,15
category1_08,2022-04-23,16
category1_08,2022-04-24,2
category1_08,2022-04-25,7
category1_08,2022-04-26,2
category1_08,2022-04-27,7
category1_08,2022-04-28,4
category1_08,2022-04-29,8
category1_08,2022-04-30,17
category1_08,2022-05-01,1
category1_08,2022-05-02,6
category1_08,2022-05-03,7
category1_08,2022-05-04,6
category1_08,2022-05-05,3
category1_08,2022-05-06,8
category1_08,2022-05-07,15
category1_08,2022-05-08,2
category1_08,2022-05-09,9
category1_08,2022-05-10,2
category1_08,2022-05-11,10
category1_08,2022-05-12,10
category1_08,2022-05-13,6
category1_08,2022-05-14,13
category1_08,2022-05-15,7
category1_08,2022-05-16,12
category1_08,2022-05-17,12
category1_08,2022-05-18,13
category1_08,2022-05-19,2
category1_08,2022-05-20,10
category1_08,2022-05-21,12
category1_08,2022-05-22,3
category1_08,2022-05-23,5
category1_08,2022-05-24,9
category1_08,2022-05-25,11
category1_08,2022-05-26,12
category1_08,2022-05-27,14
category1_08,2022-05-28,14
category1_08,2022-05-29,4
category1_08,2022-05-30,2
category1_08,2022-05-31,5
category1_08,2022-06-01,7
category1_08,2022-06-02,5
category1_08,2022-06-03,9
category1_08,2022-06-04,11
category1_08,2022-06-05,9
category1_08,2022-06-06,14
category1_08,2022-06-07,6
category1_08,2022-06-08,3
category1_08,2022-06-09,7
category1_08,2022-06-10,10
category1_08,2022-06-11,19
category1_08,2022-06-12,6
category1_08,2022-06-13,3
category1_08,2022-06-14,5
category1_08,2022-06-15,10
category1_08,2022-06-16,8
category1_08,2022-06-17,6
category1_08,2022-06-18,11
category1_08,2022-06-19,14
category1_08,2022-06-20,3
category1_08,2022-06-21,6
category1_08,2022-06-22,9
category1_08,2022-06-23,8
category1_08,2022-06-24,10
category1_08,2022-06-25,15
category1_08,2022-06-26,11
category1_08,2022-06-27,7
category1_08,2022-06-28,7
category1_08,2022-06-29,8
category1_08,2022-06-30,15
category1_08,2022-07-01,12
category1_08,2022-07-02,21
category1_08,2022-07-03,6
category1_08,2022-07-04,11
category1_08,2022-07-05,9
category1_08,2022-07-06,8
category1_08,2022-07-07,11
category1_08,2022-07-08,13
category1_08,2022-07-09,29
category1_08,2022-07-10,10
category1_08,2022-07-11,12
category1_08,2022-07-12,7
category1_08,2022-07-13,16
category1_08,2022-07-14,15
category1_08,2022-07-15,25
category1_08,2022-07-16,15
category1_08,2022-07-17,2
category1_08,2022-07-18,10
category1_08,2022-07-19,7
category1_08,2022-07-20,9
category1_08,2022-07-21,20
category1_08,2022-07-22,7
category1_08,2022-07-23,24
category1_08,2022-07-24,6
category1_08,2022-07-25,3
category1_08,2022-07-26,16
category1_08,2022-07-27,10
category1_08,2022-07-28,6
category1_08,2022-07-29,7
category1_08,2022-07-30,16
category1_08,2022-07-31,8
category1_08,2022-08-01,11
category1_08,2022-08-02,13
category1_08,2022-08-03,10
category1_08,2022-08-04,18
category1_08,2022-08-05,17
category1_08,2022-08-06,11
category1_08,2022-08-07,6
category1_08,2022-08-08,3
category1_08,2022-08-09,8
category1_08,2022-08-10,7
category1_08,2022-08-11,7
category1_08,2022-08-12,9
category1_08,2022-08-13,16
category1_08,2022-08-14,2
category1_08,2022-08-15,1
category1_08,2022-08-16,7
category1_08,2022-08-17,6
category1_08,2022-08-18,10
category1_08,2022-08-19,5
category1_08,2022-08-20,8
category1_08,2022-08-22,2
category1_08,2022-08-23,7
category1_08,2022-08-24,5
category1_08,2022-08-25,3
category1_08,2022-08-26,16
category1_08,2022-08-27,14
category1_08,2022-08-28,3
category1_08,2022-08-29,7
category1_08,2022-08-30,6
category1_08,2022-08-31,9
category1_08,2022-09-01,8
category1_08,2022-09-02,9
category1_08,2022-09-03,9
category1_08,2022-09-04,4
category1_08,2022-09-05,8
category1_08,2022-09-06,4
category1_08,2022-09-07,3
category1_08,2022-09-08,1
category1_08,2022-09-09,3
category1_08,2022-09-10,7
category1_08,2022-09-11,5
category1_08,2022-09-12,9
category1_08,2022-09-13,13
category1_08,2022-09-14,14
category1_08,2022-09-15,11
category1_08,2022-09-16,6
category1_08,2022-09-17,4
category1_08,2022-09-19,1
category1_08,2022-09-20,4
category1_08,2022-09-21,4
category1_08,2022-09-22,5
category1_08,2022-09-23,11
category1_08,2022-09-24,14
category1_08,2022-09-25,1
category1_08,2022-09-26,6
category1_08,2022-09-27,3
category1_08,2022-09-28,4
category1_08,2022-09-29,10
category1_08,2022-09-30,4
category1_08,2022-10-01,6
category1_08,2022-10-02,2
category1_08,2022-10-03,10
category1_08,2022-10-04,3
category1_08,2022-10-05,4
category1_08,2022-10-06,3
category1_08,2022-10-07,5
category1_08,2022-10-08,6
category1_08,2022-10-09,2
category1_08,2022-10-10,6
category1_08,2022-10-11,5
category1_08,2022-10-12,6
category1_08,2022-10-13,3
category1_08,2022-10-14,5
category1_08,2022-10-15,10
category1_08,2022-10-16,1
category1_08,2022-10-17,1
category1_08,2022-10-18,2
category1_08,2022-10-19,5
category1_08,2022-10-20,2
category1_08,2022-10-21,9
category1_08,2022-10-22,20
category1_08,2022-10-23,1
category1_08,2022-10-24,3
category1_08,2022-10-25,3
category1_08,2022-10-26,3
category1_08,2022-10-27,9
category1_08,2022-10-28,10
category1_08,2022-10-29,7
category1_08,2022-10-30,5
category1_08,2022-10-31,3
category1_08,2022-11-01,3
category1_08,2022-11-02,5
category1_08,2022-11-04,2
category1_08,2022-11-05,8
category1_08,2022-11-07,2
category1_08,2022-11-08,1
category1_08,2022-11-09,4
category1_08,2022-11-10,7
category1_08,2022-11-11,9
category1_08,2022-11-12,10
category1_08,2022-11-14,4
category1_08,2022-11-15,3
category1_08,2022-11-16,2
category1_08,2022-11-17,7
category1_08,2022-11-18,8
category1_08,2022-11-19,8
category1_08,2022-11-21,1
category1_08,2022-11-22,4
category1_08,2022-11-23,3
category1_08,2022-11-24,5
category1_08,2022-11-25,9
category1_08,2022-11-26,4
category1_08,2022-11-27,1
category1_08,2022-11-28,5
category1_08,2022-11-29,3
category1_08,2022-11-30,3
category1_08,2022-12-01,2
category1_08,2022-12-02,8
category1_08,2022-12-03,7
category1_08,2022-12-04,8
category1_08,2022-12-05,7
category1_08,2022-12-06,4
category1_08,2022-12-07,3
category1_08,2022-12-08,3
category1_08,2022-12-09,4
category1_08,2022-12-10,16
category1_08,2022-12-11,6
category1_08,2022-12-12,11
category1_08,2022-12-13,1
category1_08,2022-12-14,5
category1_08,2022-12-15,6
category1_08,2022-12-16,4
category1_08,2022-12-17,19
category1_08,2022-12-18,6
category1_08,2022-12-19,4
category1_08,2022-12-20,11
category1_08,2022-12-21,17
category1_08,2022-12-22,27
category1_08,2022-12-23,27
category1_08,2022-12-24,15
category1_08,2022-12-26,7
category1_08,2022-12-27,3
category1_08,2022-12-28,13
category1_08,2022-12-29,5
category1_08,2022-12-30,7
category1_08,2022-12-31,6
category1_08,2023-01-02,0
category1_08,2023-01-03,4
category1_08,2023-01-04,2
category1_08,2023-01-05,7
category1_08,2023-01-06,2
category1_08,2023-01-07,8
category1_08,2023-01-08,2
category1_08,2023-01-09,4
category1_08,2023-01-10,2
category1_08,2023-01-11,7
category1_08,2023-01-12,2
category1_08,2023-01-13,3
category1_08,2023-01-14,10
category1_08,2023-01-15,3
category1_08,2023-01-16,10
category1_08,2023-01-17,1
category1_08,2023-01-18,3
category1_08,2023-01-19,2
category1_08,2023-01-20,4
category1_08,2023-01-21,2
category1_08,2023-01-23,4
category1_08,2023-01-24,3
category1_08,2023-01-25,2
category1_08,2023-01-26,4
category1_08,2023-01-27,4
category1_08,2023-01-28,7
category1_08,2023-01-29,2
category1_08,2023-01-30,1
category1_08,2023-01-31,2
category1_08,2023-02-01,1
category1_08,2023-02-02,6
category1_08,2023-02-03,2
category1_08,2023-02-04,4
category1_08,2023-02-05,2
category1_08,2023-02-06,5
category1_08,2023-02-07,3
category1_08,2023-02-08,5
category1_08,2023-02-09,4
category1_08,2023-02-10,3
category1_08,2023-02-11,6
category1_08,2023-02-12,1
category1_08,2023-02-13,11
category1_08,2023-02-14,8
category1_08,2023-02-15,4
category1_08,2023-02-16,6
category1_08,2023-02-17,7
category1_08,2023-02-18,11
category1_08,2023-02-19,3
category1_08,2023-02-20,2
category1_08,2023-02-21,4
category1_08,2023-02-22,3
category1_08,2023-02-23,3
category1_08,2023-02-24,7
category1_08,2023-02-25,5
category1_08,2023-02-26,3
category1_08,2023-02-28,4
category1_08,2023-03-01,1
category1_08,2023-03-02,5
category1_08,2023-03-03,4
category1_08,2023-03-04,10
category1_08,2023-03-05,4
category1_08,2023-03-06,2
category1_08,2023-03-07,2
category1_08,2023-03-08,10
category1_08,2023-03-09,6
category1_08,2023-03-10,2
category1_08,2023-03-11,3
category1_08,2023-03-13,2
category1_08,2023-03-14,5
category1_08,2023-03-15,1
category1_08,2023-03-16,2
